time_seconds,time_hours,total_power,氢燃料电池_power,氢燃料电池_SOC,氢燃料电池_energy,铁硫电池_power,铁硫电池_SOC,铁硫电池_energy,钠电池_power,钠电池_SOC,钠电池_energy,钒液流电池_power,钒液流电池_SOC,钒液流电池_energy
517,0.1436111111111111,-70.00000056136855,-59.99569267054773,79.09284821746267,158.18569643492535,-5.0,86.66053991202034,86.66053991202034,0.0,94.99999999984406,94.99999999984406,-5.0,82.64624998583479,82.64624998583479
518,0.1438888888888889,-70.00000056136855,-59.99568199284302,79.10076431580114,158.2015286316023,-5.0,86.66181768979811,86.66181768979811,0.0,94.99999999984406,94.99999999984406,-5.0,82.64749998583478,82.64749998583478
519,0.14416666666666667,-70.00000056136855,-59.99567129491453,79.10868041273075,158.2173608254615,-5.0,86.66309546757589,86.66309546757587,0.0,94.99999999984406,94.99999999984406,-5.0,82.64874998583478,82.64874998583478
520,0.14444444444444443,-70.00000056136855,-59.99566053757853,79.11659650824883,158.23319301649767,-5.0,86.66437324535366,86.66437324535366,0.0,94.99999999984406,94.99999999984406,-5.0,82.64999998583478,82.64999998583478
521,0.14472222222222222,-70.00000056136855,-59.99564972097956,79.12451260234754,158.24902520469507,-5.0,86.66565102313143,86.66565102313143,0.0,94.99999999984406,94.99999999984406,-5.0,82.65124998583478,82.65124998583478
522,0.145,-70.00000056136855,-59.99563888177664,79.13242869501906,158.26485739003812,-5.0,86.6669288009092,86.6669288009092,0.0,94.99999999984406,94.99999999984406,-5.0,82.65249998583478,82.65249998583478
523,0.14527777777777778,-70.00000056136855,-59.99562795488952,79.1403447862604,158.2806895725208,-5.0,86.66820657868698,86.66820657868699,0.0,94.99999999984406,94.99999999984406,-5.0,82.65374998583478,82.65374998583478
524,0.14555555555555555,-70.00000056136855,-59.995616840824376,79.14826087606001,158.29652175212001,-5.0,86.66948435646475,86.66948435646475,0.0,94.99999999984406,94.99999999984406,-5.0,82.65499998583478,82.65499998583478
525,0.14583333333333334,-70.00000056136855,-59.99560596642238,79.15617696439317,158.31235392878634,-5.0,86.67076213424252,86.67076213424252,0.0,94.99999999984406,94.99999999984406,-5.0,82.65624998583478,82.65624998583479
526,0.1461111111111111,-70.00000056136855,-59.99559482179509,79.16409305129152,158.32818610258303,-5.0,86.6720399120203,86.6720399120203,0.0,94.99999999984406,94.99999999984406,-5.0,82.65749998583478,82.65749998583479
527,0.1463888888888889,-70.00000056136855,-59.995583741554306,79.1720091367194,158.3440182734388,-5.0,86.67331768979807,86.67331768979805,0.0,94.99999999984406,94.99999999984406,-5.0,82.65874998583477,82.65874998583476
528,0.14666666666666667,-70.00000056136855,-59.99557254463171,79.17992522068529,158.35985044137058,-5.0,86.67459546757584,86.67459546757584,0.0,94.99999999984406,94.99999999984406,-5.0,82.65999998583477,82.65999998583476
529,0.14694444444444443,-70.00000056136855,-59.99556130299462,79.18784130317381,158.37568260634762,-5.0,86.67587324535361,86.67587324535361,0.0,94.99999999984406,94.99999999984406,-5.0,82.66124998583477,82.66124998583477
530,0.14722222222222223,-70.00000056136855,-59.99554997960953,79.19575738417907,158.39151476835815,-5.0,86.67715102313139,86.67715102313139,0.0,94.99999999984406,94.99999999984406,-5.0,82.66249998583477,82.66249998583477
531,0.1475,-70.00000056136855,-59.99553868725535,79.20367346369028,158.40734692738056,-5.0,86.67842880090916,86.67842880090917,0.0,94.99999999984406,94.99999999984406,-5.0,82.66374998583477,82.66374998583477
532,0.14777777777777779,-70.00000056136855,-59.99552721067919,79.21158954171152,158.42317908342304,-5.0,86.67970657868693,86.67970657868693,0.0,94.99999999984406,94.99999999984406,-5.0,82.66499998583477,82.66499998583477
533,0.14805555555555555,-70.00000056136855,-59.995515736858856,79.21950561821848,158.43901123643695,-5.0,86.6809843564647,86.6809843564647,0.0,94.99999999984406,94.99999999984406,-5.0,82.66624998583477,82.66624998583477
534,0.14833333333333334,-70.00000056136855,-59.99550421622395,79.22742169321154,158.45484338642308,-5.0,86.68226213424248,86.68226213424248,0.0,94.99999999984406,94.99999999984406,-5.0,82.66749998583477,82.66749998583477
535,0.1486111111111111,-70.00000056136855,-59.99549261764272,79.23533776668451,158.47067553336902,-5.0,86.68353991202025,86.68353991202024,0.0,94.99999999984406,94.99999999984406,-5.0,82.66874998583476,82.66874998583476
536,0.14888888888888888,-70.00000056136855,-59.995480953712146,79.24325383862711,158.48650767725422,-5.0,86.68481768979802,86.68481768979802,0.0,94.99999999984406,94.99999999984406,-5.0,82.66999998583476,82.66999998583476
537,0.14916666666666667,-70.00000056136855,-59.99546924406456,79.25116990903072,158.50233981806144,-5.0,86.6860954675758,86.6860954675758,0.0,94.99999999984406,94.99999999984406,-5.0,82.67124998583476,82.67124998583476
538,0.14944444444444444,-70.00000056136855,-59.99545746848628,79.25908597788931,158.51817195577863,-5.0,86.68737324535357,86.68737324535357,0.0,94.99999999984406,94.99999999984406,-5.0,82.67249998583476,82.67249998583476
539,0.14972222222222223,-70.00000056136855,-59.99544563310067,79.26700204519419,158.53400409038838,-5.0,86.68865102313134,86.68865102313136,0.0,94.99999999984406,94.99999999984406,-5.0,82.67374998583476,82.67374998583476
540,0.15,-70.00000056136855,-59.99543377353533,79.27491811093745,158.5498362218749,-5.0,86.68992880090912,86.68992880090912,0.0,94.99999999984406,94.99999999984406,-5.0,82.67499998583476,82.67499998583476
541,0.1502777777777778,-70.00000056136855,-59.99542176087869,79.2828341751159,158.5656683502318,-5.0,86.69120657868689,86.69120657868689,0.0,94.99999999984406,94.99999999984406,-5.0,82.67624998583476,82.67624998583477
542,0.15055555555555555,-70.00000056136855,-59.995409815609854,79.29075023770935,158.5815004754187,-5.0,86.69248435646466,86.69248435646466,0.0,94.99999999984406,94.99999999984406,-5.0,82.67749998583476,82.67749998583477
543,0.15083333333333335,-70.00000056136855,-59.99539770909435,79.29866629872669,158.59733259745337,-5.0,86.69376213424243,86.69376213424242,0.0,94.99999999984406,94.99999999984406,-5.0,82.67874998583476,82.67874998583474
544,0.1511111111111111,-70.00000056136855,-59.99538552861716,79.30658235814664,158.61316471629328,-5.0,86.6950399120202,86.6950399120202,0.0,94.99999999984406,94.99999999984406,-5.0,82.67999998583475,82.67999998583474
545,0.15138888888888888,-70.00000056136855,-59.995373177749634,79.31449841595945,158.6289968319189,-5.0,86.69631768979798,86.69631768979798,0.0,94.99999999984406,94.99999999984406,-5.0,82.68124998583475,82.68124998583475
546,0.15166666666666667,-70.00000056136855,-59.99536103820355,79.32241447214263,158.64482894428525,-5.0,86.69759546757575,86.69759546757575,0.0,94.99999999984406,94.99999999984406,-5.0,82.68249998583475,82.68249998583475
547,0.15194444444444444,-70.00000056136855,-59.99534869872575,79.33033052672405,158.6606610534481,-5.0,86.69887324535352,86.69887324535354,0.0,94.99999999984406,94.99999999984406,-5.0,82.68374998583475,82.68374998583475
548,0.15222222222222223,-70.00000056136855,-59.99533629666571,79.33824657967736,158.67649315935472,-5.0,86.7001510231313,86.7001510231313,0.0,94.99999999984406,94.99999999984406,-5.0,82.68499998583475,82.68499998583475
549,0.1525,-70.00000056136855,-59.995323821383884,79.34616263099429,158.69232526198857,-5.0,86.70142880090907,86.70142880090907,0.0,94.99999999984406,94.99999999984406,-5.0,82.68624998583475,82.68624998583475
550,0.1527777777777778,-70.00000056136855,-59.995311291051884,79.35407868066517,158.70815736133034,-5.0,86.70270657868684,86.70270657868684,0.0,94.99999999984406,94.99999999984406,-5.0,82.68749998583475,82.68749998583475
551,0.15305555555555556,-70.00000056136855,-59.99529868289667,79.36199472868273,158.72398945736546,-5.0,86.70398435646462,86.7039843564646,0.0,94.99999999984406,94.99999999984406,-5.0,82.68874998583475,82.68874998583475
552,0.15333333333333332,-70.00000056136855,-59.99528601298236,79.36991077503673,158.73982155007346,-5.0,86.70526213424239,86.70526213424239,0.0,94.99999999984406,94.99999999984406,-5.0,82.68999998583475,82.68999998583475
553,0.15361111111111111,-70.00000056136855,-59.995273254163415,79.377826819719,158.755653639438,-5.0,86.70653991202016,86.70653991202016,0.0,94.99999999984406,94.99999999984406,-5.0,82.69124998583474,82.69124998583474
554,0.15388888888888888,-70.00000056136855,-59.995260449536985,79.38574286271782,158.77148572543564,-5.0,86.70781768979793,86.70781768979793,0.0,94.99999999984406,94.99999999984406,-5.0,82.69249998583474,82.69249998583474
555,0.15416666666666667,-70.00000056136855,-59.995247587926315,79.39365890402713,158.78731780805427,-5.0,86.70909546757571,86.70909546757572,0.0,94.99999999984406,94.99999999984406,-5.0,82.69374998583474,82.69374998583474
556,0.15444444444444444,-70.00000056136855,-59.995234574538415,79.40157494363943,158.80314988727886,-5.0,86.71037324535348,86.71037324535348,0.0,94.99999999984406,94.99999999984406,-5.0,82.69499998583474,82.69499998583474
557,0.15472222222222223,-70.00000056136855,-59.99522161985757,79.40949098153469,158.81898196306938,-5.0,86.71165102313125,86.71165102313125,0.0,94.99999999984406,94.99999999984406,-5.0,82.69624998583474,82.69624998583475
558,0.155,-70.00000056136855,-59.995208531552514,79.41740701772063,158.83481403544127,-5.0,86.71292880090903,86.71292880090903,0.0,94.99999999984406,94.99999999984406,-5.0,82.69749998583474,82.69749998583475
559,0.15527777777777776,-70.00000056136855,-59.99519539407756,79.42532305217966,158.85064610435933,-5.0,86.7142065786868,86.71420657868678,0.0,94.99999999984406,94.99999999984406,-5.0,82.69874998583474,82.69874998583472
560,0.15555555555555556,-70.00000056136855,-59.995182091657654,79.43323908490527,158.86647816981053,-5.0,86.71548435646457,86.71548435646457,0.0,94.99999999984406,94.99999999984406,-5.0,82.69999998583474,82.69999998583472
561,0.15583333333333332,-70.00000056136855,-59.995168876418674,79.44115511587569,158.88231023175138,-5.0,86.71676213424234,86.71676213424234,0.0,94.99999999984406,94.99999999984406,-5.0,82.70124998583474,82.70124998583474
562,0.15611111111111112,-70.00000056136855,-59.995155441144476,79.44907114510244,158.89814229020487,-5.0,86.71803991202012,86.71803991202012,0.0,94.99999999984406,94.99999999984406,-5.0,82.70249998583473,82.70249998583473
563,0.15638888888888888,-70.00000056136855,-59.995141999889334,79.45698717255648,158.91397434511296,-5.0,86.71931768979789,86.7193176897979,0.0,94.99999999984406,94.99999999984406,-5.0,82.70374998583473,82.70374998583473
564,0.15666666666666668,-70.00000056136855,-59.995128473913645,79.46490319823702,158.92980639647405,-5.0,86.72059546757566,86.72059546757566,0.0,94.99999999984406,94.99999999984406,-5.0,82.70499998583473,82.70499998583473
565,0.15694444444444444,-70.00000056136855,-59.995114890654996,79.47281922213288,158.94563844426577,-5.0,86.72187324535344,86.72187324535344,0.0,94.99999999984406,94.99999999984406,-5.0,82.70624998583473,82.70624998583473
566,0.15722222222222224,-70.00000056136855,-59.995101217284386,79.48073524423651,158.96147048847303,-5.0,86.72315102313121,86.72315102313121,0.0,94.99999999984406,94.99999999984406,-5.0,82.70749998583473,82.70749998583473
567,0.1575,-70.00000056136855,-59.99508746544275,79.48865126453602,158.97730252907203,-5.0,86.72442880090898,86.72442880090897,0.0,94.99999999984406,94.99999999984406,-5.0,82.70874998583473,82.70874998583473
568,0.15777777777777777,-70.00000056136855,-59.995073634535245,79.49656728302104,158.99313456604207,-5.0,86.72570657868675,86.72570657868675,0.0,94.99999999984406,94.99999999984406,-5.0,82.70999998583473,82.70999998583473
569,0.15805555555555556,-70.00000056136855,-59.995059709365826,79.50448329968116,159.0089665993623,-5.0,86.72698435646453,86.72698435646453,0.0,94.99999999984406,94.99999999984406,-5.0,82.71124998583473,82.71124998583473
570,0.15833333333333333,-70.00000056136855,-59.995045757881215,79.51239931450392,159.02479862900785,-5.0,86.7282621342423,86.7282621342423,0.0,94.99999999984406,94.99999999984406,-5.0,82.71249998583473,82.71249998583473
571,0.15861111111111112,-70.00000056136855,-59.995031697066054,79.52031532748586,159.04063065497172,-5.0,86.72953991202007,86.72953991202009,0.0,94.99999999984406,94.99999999984406,-5.0,82.71374998583472,82.71374998583472
572,0.15888888888888889,-70.00000056136855,-59.99501753094035,79.52823133861256,159.0564626772251,-5.0,86.73081768979785,86.73081768979785,0.0,94.99999999984406,94.99999999984406,-5.0,82.71499998583472,82.71499998583472
573,0.15916666666666668,-70.00000056136855,-59.99500276638094,79.53614734787011,159.07229469574023,-5.0,86.73209546757562,86.73209546757562,0.0,94.99999999984406,94.99999999984406,-5.0,82.71624998583472,82.71624998583474
574,0.15944444444444444,-70.00000056136855,-59.9949890082638,79.54406335517956,159.08812671035912,-5.0,86.73337324535339,86.73337324535339,0.0,94.99999999984406,94.99999999984406,-5.0,82.71749998583472,82.71749998583473
575,0.1597222222222222,-70.00000056136855,-59.994974618554046,79.55197936067371,159.10395872134742,-5.0,86.73465102313116,86.73465102313115,0.0,94.99999999984406,94.99999999984406,-5.0,82.71874998583472,82.7187499858347
576,0.16,-70.00000056136855,-59.994960147519144,79.55989536426921,159.11979072853842,-5.0,86.73592880090894,86.73592880090894,0.0,94.99999999984406,94.99999999984406,-5.0,82.71999998583472,82.7199999858347
577,0.16027777777777777,-70.00000056136855,-59.99494556738866,79.56781136595534,159.13562273191067,-5.0,86.73720657868671,86.73720657868671,0.0,94.99999999984406,94.99999999984406,-5.0,82.72124998583472,82.72124998583472
578,0.16055555555555556,-70.00000056136855,-59.994930982158834,79.5757273657177,159.1514547314354,-5.0,86.73848435646448,86.73848435646448,0.0,94.99999999984406,94.99999999984406,-5.0,82.72249998583472,82.72249998583472
579,0.16083333333333333,-70.00000056136855,-59.994916253015724,79.58364336355562,159.16728672711125,-5.0,86.73976213424226,86.73976213424227,0.0,94.99999999984406,94.99999999984406,-5.0,82.72374998583471,82.72374998583471
580,0.16111111111111112,-70.00000056136855,-59.994901453636565,79.59155935945012,159.18311871890023,-5.0,86.74103991202003,86.74103991202003,0.0,94.99999999984406,94.99999999984406,-5.0,82.72499998583471,82.72499998583471
581,0.1613888888888889,-70.00000056136855,-59.994886520968045,79.59947535339191,159.19895070678382,-5.0,86.7423176897978,86.7423176897978,0.0,94.99999999984406,94.99999999984406,-5.0,82.72624998583471,82.72624998583471
582,0.16166666666666665,-70.00000056136855,-59.994871590890114,79.60739134536342,159.21478269072685,-5.0,86.74359546757557,86.74359546757557,0.0,94.99999999984406,94.99999999984406,-5.0,82.72749998583471,82.72749998583471
583,0.16194444444444445,-70.00000056136855,-59.99485652255535,79.615307335365,159.23061467073,-5.0,86.74487324535335,86.74487324535333,0.0,94.99999999984406,94.99999999984406,-5.0,82.72874998583471,82.72874998583471
584,0.1622222222222222,-70.00000056136855,-59.994841388350416,79.6232233233784,159.2464466467568,-5.0,86.74615102313112,86.74615102313112,0.0,94.99999999984406,94.99999999984406,-5.0,82.72999998583471,82.72999998583471
585,0.1625,-70.00000056136855,-59.99482614154976,79.63113930939491,159.26227861878982,-5.0,86.74742880090889,86.74742880090889,0.0,94.99999999984406,94.99999999984406,-5.0,82.73124998583471,82.73124998583471
586,0.16277777777777777,-70.00000056136855,-59.99481080409578,79.6390552933997,159.2781105867994,-5.0,86.74870657868667,86.74870657868667,0.0,94.99999999984406,94.99999999984406,-5.0,82.7324999858347,82.7324999858347
587,0.16305555555555556,-70.00000056136855,-59.99479539165396,79.64697127538079,159.29394255076159,-5.0,86.74998435646444,86.74998435646445,0.0,94.99999999984406,94.99999999984406,-5.0,82.7337499858347,82.7337499858347
588,0.16333333333333333,-70.00000056136855,-59.99477985675869,79.6548872553283,159.3097745106566,-5.0,86.75126213424221,86.75126213424221,0.0,94.99999999984406,94.99999999984406,-5.0,82.7349999858347,82.7349999858347
589,0.16361111111111112,-70.00000056136855,-59.99476427996901,79.66280323322607,159.32560646645214,-5.0,86.75253991201998,86.75253991201998,0.0,94.99999999984406,94.99999999984406,-5.0,82.7362499858347,82.73624998583472
590,0.1638888888888889,-70.00000056136855,-59.99474864837562,79.67071920906857,159.34143841813713,-5.0,86.75381768979776,86.75381768979776,0.0,94.99999999984406,94.99999999984406,-5.0,82.7374999858347,82.73749998583472
591,0.16416666666666666,-70.00000056136855,-59.99473278477074,79.67863518284855,159.3572703656971,-5.0,86.75509546757553,86.75509546757552,0.0,94.99999999984406,94.99999999984406,-5.0,82.7387499858347,82.73874998583469
592,0.16444444444444445,-70.00000056136855,-59.994716952970904,79.68655115453544,159.37310230907087,-5.0,86.7563732453533,86.7563732453533,0.0,94.99999999984406,94.99999999984406,-5.0,82.7399999858347,82.73999998583469
593,0.16472222222222221,-70.00000056136855,-59.99470096666758,79.6944671241334,159.3889342482668,-5.0,86.75765102313107,86.75765102313107,0.0,94.99999999984406,94.99999999984406,-5.0,82.7412499858347,82.7412499858347
594,0.165,-70.00000056136855,-59.99468482942625,79.70238309162205,159.4047661832441,-5.0,86.75892880090885,86.75892880090885,0.0,94.99999999984406,94.99999999984406,-5.0,82.7424999858347,82.7424999858347
595,0.16527777777777777,-70.00000056136855,-59.99466867192357,79.7102990569815,159.420598113963,-5.0,86.76020657868662,86.76020657868663,0.0,94.99999999984406,94.99999999984406,-5.0,82.7437499858347,82.7437499858347
596,0.16555555555555557,-70.00000056136855,-59.99465240356147,79.71821502020904,159.4364300404181,-5.0,86.7614843564644,86.7614843564644,0.0,94.99999999984406,94.99999999984406,-5.0,82.7449999858347,82.7449999858347
597,0.16583333333333333,-70.00000056136855,-59.99463597439199,79.72613098129007,159.45226196258014,-5.0,86.76276213424217,86.76276213424217,0.0,94.99999999984406,94.99999999984406,-5.0,82.7462499858347,82.7462499858347
598,0.1661111111111111,-70.00000056136855,-59.9946195687608,79.73404694020336,159.4680938804067,-5.0,86.76403991201994,86.76403991201994,0.0,94.99999999984406,94.99999999984406,-5.0,82.7474999858347,82.7474999858347
599,0.1663888888888889,-70.00000056136855,-59.99460297371053,79.74196289695202,159.48392579390404,-5.0,86.76531768979771,86.7653176897977,0.0,94.99999999984406,94.99999999984406,-5.0,82.74874998583469,82.74874998583469
600,0.16666666666666666,-70.00000056136855,-59.9945863116792,79.74987885151104,159.49975770302208,-5.0,86.76659546757548,86.76659546757548,0.0,94.99999999984406,94.99999999984406,-5.0,82.74999998583469,82.74999998583469
601,0.16694444444444445,-70.00000056136855,-59.994569546459466,79.7577948038716,159.5155896077432,-5.0,86.76787324535326,86.76787324535326,0.0,94.99999999984406,94.99999999984406,-5.0,82.75124998583469,82.75124998583469
602,0.16722222222222222,-70.00000056136855,-59.99455266511733,79.76571075402009,159.53142150804018,-5.0,86.76915102313103,86.76915102313103,0.0,94.99999999984406,94.99999999984406,-5.0,82.75249998583469,82.75249998583469
603,0.1675,-70.00000056136855,-59.994535695564636,79.77362670194118,159.54725340388237,-5.0,86.7704288009088,86.77042880090882,0.0,94.99999999984406,94.99999999984406,-5.0,82.75374998583469,82.75374998583469
604,0.16777777777777778,-70.00000056136855,-59.99451856347293,79.78154264762324,159.56308529524648,-5.0,86.77170657868658,86.77170657868658,0.0,94.99999999984406,94.99999999984406,-5.0,82.75499998583469,82.75499998583469
605,0.16805555555555557,-70.00000056136855,-59.99450137894695,79.7894585910448,159.5789171820896,-5.0,86.77298435646435,86.77298435646435,0.0,94.99999999984406,94.99999999984406,-5.0,82.75624998583469,82.7562499858347
606,0.16833333333333333,-70.00000056136855,-59.99448407740706,79.79737453219897,159.59474906439794,-5.0,86.77426213424212,86.77426213424212,0.0,94.99999999984406,94.99999999984406,-5.0,82.75749998583468,82.7574999858347
607,0.1686111111111111,-70.00000056136855,-59.994466691143586,79.8052904710703,159.6105809421406,-5.0,86.7755399120199,86.77553991201988,0.0,94.99999999984406,94.99999999984406,-5.0,82.75874998583468,82.75874998583467
608,0.1688888888888889,-70.00000056136855,-59.99444918496476,79.8132064076476,159.6264128152952,-5.0,86.77681768979767,86.77681768979767,0.0,94.99999999984406,94.99999999984406,-5.0,82.75999998583468,82.75999998583467
609,0.16916666666666666,-70.00000056136855,-59.99443152037941,79.82112234191506,159.6422446838301,-5.0,86.77809546757544,86.77809546757544,0.0,94.99999999984406,94.99999999984406,-5.0,82.76124998583468,82.76124998583468
610,0.16944444444444445,-70.00000056136855,-59.994413733322475,79.82903827385178,159.65807654770356,-5.0,86.77937324535321,86.77937324535321,0.0,94.99999999984406,94.99999999984406,-5.0,82.76249998583468,82.76249998583468
611,0.16972222222222222,-70.00000056136855,-59.99439592046851,79.83695420344159,159.67390840688319,-5.0,86.78065102313099,86.780651023131,0.0,94.99999999984406,94.99999999984406,-5.0,82.76374998583468,82.76374998583468
612,0.17,-70.00000056136855,-59.99437796178132,79.8448701306811,159.6897402613622,-5.0,86.78192880090876,86.78192880090876,0.0,94.99999999984406,94.99999999984406,-5.0,82.76499998583468,82.76499998583468
613,0.17027777777777778,-70.00000056136855,-59.99435991839009,79.85278605555106,159.70557211110213,-5.0,86.78320657868653,86.78320657868653,0.0,94.99999999984406,94.99999999984406,-5.0,82.76624998583468,82.76624998583468
614,0.17055555555555554,-70.00000056136855,-59.99434167502222,79.8607019780403,159.7214039560806,-5.0,86.7844843564643,86.7844843564643,0.0,94.99999999984406,94.99999999984406,-5.0,82.76749998583468,82.76749998583468
615,0.17083333333333334,-70.00000056136855,-59.99432334257503,79.86861789812242,159.73723579624485,-5.0,86.78576213424208,86.78576213424206,0.0,94.99999999984406,94.99999999984406,-5.0,82.76874998583467,82.76874998583467
616,0.1711111111111111,-70.00000056136855,-59.99430492389042,79.87653381578568,159.75306763157135,-5.0,86.78703991201985,86.78703991201985,0.0,94.99999999984406,94.99999999984406,-5.0,82.76999998583467,82.76999998583467
617,0.1713888888888889,-70.00000056136855,-59.99428625717916,79.88444973101869,159.76889946203738,-5.0,86.78831768979762,86.78831768979762,0.0,94.99999999984406,94.99999999984406,-5.0,82.77124998583467,82.77124998583467
618,0.17166666666666666,-70.00000056136855,-59.9942676808088,79.89236564378874,159.78473128757747,-5.0,86.7895954675754,86.7895954675754,0.0,94.99999999984406,94.99999999984406,-5.0,82.77249998583467,82.77249998583467
619,0.17194444444444446,-70.00000056136855,-59.994248899200926,79.90028155410774,159.80056310821547,-5.0,86.79087324535317,86.79087324535318,0.0,94.99999999984406,94.99999999984406,-5.0,82.77374998583467,82.77374998583467
620,0.17222222222222222,-70.00000056136855,-59.99424347531108,79.9081974619486,159.8163949238972,-5.0,86.79215102313094,86.79215102313094,-3.791345895539158e-07,94.99999999984406,94.99999999984406,-5.0,82.77499998583467,82.77499998583467
621,0.1725,-70.00000018980018,-60.0,79.91611336907381,159.83222673814763,-5.0,86.79342880090871,86.79342880090871,0.0,94.99999999994728,94.99999999994729,-5.0,82.77624998583467,82.77624998583468
622,0.17277777777777778,-70.00000018980018,-60.0,79.92403003574049,159.84806007148097,-5.0,86.79470657868649,86.79470657868649,0.0,94.99999999994728,94.99999999994729,-5.0,82.77749998583467,82.77749998583468
623,0.17305555555555555,-70.00000018980018,-60.0,79.93194670240716,159.86389340481432,-5.0,86.79598435646426,86.79598435646425,0.0,94.99999999994728,94.99999999994729,-5.0,82.77874998583466,82.77874998583465
624,0.17333333333333334,-70.00000018980018,-59.994487092651255,79.93986336907383,159.87972673814767,-5.0,86.79726213424203,86.79726213424203,0.0,94.99999999994728,94.99999999994729,-5.0,82.77999998583466,82.77999998583465
625,0.1736111111111111,-70.00000018980018,-59.99413311380494,79.947779308343,159.895558616686,-5.0,86.7985399120198,86.7985399120198,0.0,94.99999999994728,94.99999999994729,-5.0,82.78124998583466,82.78124998583466
626,0.1738888888888889,-70.00000018980018,-59.994113423966716,79.95569520090663,159.91139040181326,-5.0,86.79981768979758,86.79981768979758,0.0,94.99999999994728,94.99999999994729,-5.0,82.78249998583466,82.78249998583466
627,0.17416666666666666,-70.00000018980018,-59.99409363212202,79.96361109087229,159.92722218174458,-5.0,86.80109546757535,86.80109546757537,0.0,94.99999999994728,94.99999999994729,-5.0,82.78374998583466,82.78374998583466
628,0.17444444444444446,-70.00000018980018,-59.994073664848784,79.97152697822654,159.94305395645307,-5.0,86.80237324535312,86.80237324535312,0.0,94.99999999994728,94.99999999994729,-5.0,82.78499998583466,82.78499998583466
629,0.17472222222222222,-70.00000018980018,-59.99405351482189,79.9794428629462,159.9588857258924,-5.0,86.8036510231309,86.8036510231309,0.0,94.99999999994728,94.99999999994729,-5.0,82.78624998583466,82.78624998583466
630,0.175,-70.00000018980018,-59.99403334833315,79.98735874500719,159.97471749001437,-5.0,86.80492880090867,86.80492880090867,0.0,94.99999999994728,94.99999999994729,-5.0,82.78749998583466,82.78749998583466
631,0.17527777777777778,-44.022704457129294,-34.01943113578028,79.99527462440732,159.99054924881463,-4.9994721455084745,86.80620657868644,86.80620657868643,0.0,94.99999999994728,94.99999999994729,-4.999686574982256,82.78874998583466,82.78874998583466
632,0.17555555555555555,-11.704244878135341,-10.6496644078338,79.99976329934884,159.99952659869768,-5.0,86.80748422156807,86.80748422156809,8.957641252814833,94.99999999994728,94.99999999994729,-5.0,82.7899999074784,82.78999990747839
633,0.17583333333333334,-19.14045044775662,-15.655376757069414,80.0,160.0,-5.0,86.80876199934585,86.80876199934585,6.323828723678113,94.99746098598673,94.99746098598672,-4.860328780946046,82.7912499074784,82.7912499074784
634,0.1761111111111111,-25.593336900468557,-7.884925103536139,80.0,160.0,-4.989326482142778,86.81003977712362,86.81003977712362,-7.722491187119051,94.99566851752765,94.99566851752765,-4.9939824892112625,82.79246498967363,82.79246498967363
635,0.1763888888888889,-18.02529553708382,-2.2037695108237108,80.0,160.0,-5.0,86.8113148272246,86.81131482722462,-5.820884315649367,94.9977707512397,94.9977707512397,-5.0,82.79371348529594,82.79371348529594
636,0.17666666666666667,-12.320828907767236,-1.0028062871875618,80.0,160.0,-4.959301523260224,86.81259260500238,86.81259260500238,-1.358817448694885,94.9993553253034,94.9993553253034,-5.0,82.79496348529594,82.79496348529594
637,0.17694444444444443,-10.989187808067982,-0.6076302060481049,80.0,160.0,-5.0,86.81385998205832,86.81385998205832,-0.442497450586647,94.99972522560887,94.99972522560887,-4.939047210914863,82.79621348529594,82.79621348529594
638,0.17722222222222223,-10.555540306493185,0.0,80.0,160.0,-4.995408578747134,86.81513775983609,86.81513775983609,-0.5555045965452274,94.9998456832482,94.99984568324821,-5.0,82.79744824709867,82.79744824709867
639,0.1775,-10.011145801875045,0.0,80.0,160.0,-5.0,86.81641436425066,86.81641436425066,-0.01114377019970753,94.99999690394392,94.99999690394392,-5.0,82.79869824709867,82.79869824709867
640,0.17777777777777778,-10.000224907068969,0.0,80.0,160.0,-5.0,86.81769214202843,86.81769214202842,0.0,94.99999993752581,94.99999993752581,-5.0,82.79994824709867,82.79994824709867
641,0.17805555555555555,-10.000224907068969,0.0,80.0,160.0,-5.0,86.81896991980621,86.81896991980621,-0.00021509087283997069,94.99999993752581,94.99999993752581,-5.0,82.80119824709867,82.80119824709867
642,0.17833333333333334,-10.00001411801236,0.0,80.0,160.0,-5.0,86.82024769758398,86.82024769758398,0.0,94.99999999607833,94.99999999607833,-4.99992448774701,82.80244824709867,82.80244824709867
643,0.1786111111111111,-10.00001411801236,0.0,80.0,160.0,-5.0,86.82152547536175,86.82152547536175,0.0,94.99999999607833,94.99999999607833,-4.999922757478821,82.8036982282206,82.8036982282206
644,0.17888888888888888,-10.00001411801236,0.0,80.0,160.0,-5.0,86.82280325313953,86.82280325313951,0.0,94.99999999607833,94.99999999607833,-4.999922717001811,82.80494820890996,82.80494820890995
645,0.17916666666666667,-10.00001411801236,0.0,80.0,160.0,-5.0,86.8240810309173,86.8240810309173,0.0,94.99999999607833,94.99999999607833,-4.999922676509064,82.80619818958921,82.80619818958921
646,0.17944444444444443,-10.00001411801236,0.0,80.0,160.0,-5.0,86.82535880869507,86.82535880869507,0.0,94.99999999607833,94.99999999607833,-4.999922639084403,82.80744817025834,82.80744817025834
